payment_id,vehicle_id,customer_id,payment_date,payment_method,amount,payment_status,transaction_reference,created_at
11833,2438,5498,2022-11-03,Loan,1094773.91,FAILED,TXN-794489183,2026-08-14 11:46:26
11834,4635,7892,2024-01-03,UPI,965400.58,COMPLETED,TXN-693402247,2026-08-14 11:46:26
11835,14412,3953,2026-05-24,UPI,1187531.34,PENDING,TXN-331492300,2026-08-14 11:46:26
11836,8864,1927,2024-04-23,Debit Card,1559492.4,COMPLETED,TXN-862732028,2026-08-14 11:46:26
11837,14456,6393,2024-06-04,Loan,923544.99,COMPLETED,TXN-647416364,2026-08-14 11:46:26
11838,134,8899,2022-12-05,Bank Transfer,132963.22,COMPLETED,TXN-791432223,2026-08-14 11:46:26
11839,390,6779,2020-10-28,Credit Card,1596727.36,PENDING,TXN-213244888,2026-08-14 11:46:26
11840,7785,4131,2022-01-12,Loan,2074017.9,COMPLETED,TXN-799610695,2026-08-14 11:46:26
11841,14990,9081,2020-10-06,Debit Card,596955.25,COMPLETED,TXN-292663797,2026-08-14 11:46:26
11842,4350,5295,2026-03-28,Debit Card,1630402.96,COMPLETED,TXN-684132449,2026-08-14 11:46:26
11843,5687,2203,2025-07-10,Bank Transfer,1236827.99,PENDING,TXN-703970701,2026-08-14 11:46:26
11844,1664,7512,2020-10-05,Loan,302230.25,COMPLETED,TXN-344008104,2026-08-14 11:46:26
11845,15200,8752,2025-05-10,Loan,1202235.06,PENDING,TXN-994989593,2026-08-14 11:46:26
11846,2785,1574,2022-11-08,Bank Transfer,490257.87,COMPLETED,TXN-767278027,2026-08-14 11:46:26
11847,6612,745,2020-11-30,Loan,724409.05,COMPLETED,TXN-923657861,2026-08-14 11:46:26
11848,5405,4367,2022-07-09,Loan,145738.78,COMPLETED,TXN-392901416,2026-08-14 11:46:26
11849,6493,2760,2024-05-13,Credit Card,1096914.22,PENDING,TXN-289643787,2026-08-14 11:46:26
11850,15230,8901,2024-06-18,Debit Card,684115.65,COMPLETED,TXN-119629216,2026-08-14 11:46:26
11851,10450,2165,2021-08-01,Debit Card,809467.78,COMPLETED,TXN-160489572,2026-08-14 11:46:26
11852,13760,9005,2025-07-16,Credit Card,607693.63,COMPLETED,TXN-677268737,2026-08-14 11:46:26
11853,12995,9929,2024-09-10,Bank Transfer,523379.21,COMPLETED,TXN-668149450,2026-08-14 11:46:26
11854,1669,1051,2022-01-06,Credit Card,390579.51,COMPLETED,TXN-731043818,2026-08-14 11:46:26
11855,27,5903,2025-04-18,Credit Card,579828.9,FAILED,TXN-755741732,2026-08-14 11:46:26
11856,5126,3507,2022-03-03,Bank Transfer,510735.37,COMPLETED,TXN-645383810,2026-08-14 11:46:26
11857,2399,1049,2025-10-06,Credit Card,1661018.61,COMPLETED,TXN-639230874,2026-08-14 11:46:26
11858,19665,5153,2021-05-10,UPI,287484.74,PENDING,TXN-887666062,2026-08-14 11:46:26
11859,2578,7020,2025-05-28,Loan,598342.64,COMPLETED,TXN-288541944,2026-08-14 11:46:26
11860,7577,8880,2024-10-31,Debit Card,1198414.31,PENDING,TXN-107654043,2026-08-14 11:46:26
11861,4380,7690,2021-02-26,Loan,171609.13,COMPLETED,TXN-595929823,2026-08-14 11:46:26
11862,7673,8109,2022-08-14,Debit Card,1175535.78,COMPLETED,TXN-186579406,2026-08-14 11:46:26
11863,19554,8099,2022-07-01,Debit Card,1083777.96,PENDING,TXN-285220164,2026-08-14 11:46:26
11864,1423,224,2023-01-24,Debit Card,937082.07,COMPLETED,TXN-937869443,2026-08-14 11:46:26
11865,7528,3589,2025-04-20,Bank Transfer,1027162.85,COMPLETED,TXN-146560837,2026-08-14 11:46:26
11866,8472,3436,2021-12-01,Bank Transfer,1039522.03,COMPLETED,TXN-254281938,2026-08-14 11:46:26
11867,7746,9395,2024-09-13,Bank Transfer,602138.99,COMPLETED,TXN-559213889,2026-08-14 11:46:26
11868,16662,5180,2024-01-05,Debit Card,208899.62,COMPLETED,TXN-926873368,2026-08-14 11:46:26
11869,18095,5707,2022-02-01,Loan,1282507.14,PENDING,TXN-376785719,2026-08-14 11:46:26
11870,9351,8474,2023-01-07,Loan,1696589.64,PENDING,TXN-687068280,2026-08-14 11:46:26
11871,4740,9028,2026-06-07,UPI,418170.84,COMPLETED,TXN-376248190,2026-08-14 11:46:26
11872,16386,4671,2020-12-26,Debit Card,1233140.69,COMPLETED,TXN-128646809,2026-08-14 11:46:26
11873,12563,337,2024-10-12,UPI,548338.35,COMPLETED,TXN-689595210,2026-08-14 11:46:26
11874,17946,2213,2020-10-30,Debit Card,1439968.99,COMPLETED,TXN-906277666,2026-08-14 11:46:26
11875,7013,9987,2020-06-15,Debit Card,1356215.66,COMPLETED,TXN-120283223,2026-08-14 11:46:26
11876,9832,7877,2023-06-20,UPI,728972.19,COMPLETED,TXN-345625582,2026-08-14 11:46:26
11877,9357,1482,2024-09-16,Bank Transfer,83142.82,COMPLETED,TXN-405180921,2026-08-14 11:46:26
11878,2712,6673,2024-01-16,Loan,974094.08,COMPLETED,TXN-660831013,2026-08-14 11:46:26
11879,19951,10,2020-11-27,Credit Card,1653477.76,COMPLETED,TXN-107662166,2026-08-14 11:46:26
11880,18327,749,2020-07-07,UPI,1421904.81,COMPLETED,TXN-143862600,2026-08-14 11:46:26
11881,6427,4347,2025-04-17,Debit Card,75883.07,COMPLETED,TXN-736849961,2026-08-14 11:46:26
11882,7332,4848,2023-05-06,Bank Transfer,696197.67,COMPLETED,TXN-807951178,2026-08-14 11:46:26
11883,10605,945,2025-07-03,Debit Card,658895.69,FAILED,TXN-338890875,2026-08-14 11:46:26
11884,18302,8462,2020-03-24,Credit Card,756885.94,PENDING,TXN-505742578,2026-08-14 11:46:26
11885,18656,6450,2023-01-17,UPI,189363.38,COMPLETED,TXN-224870957,2026-08-14 11:46:26
11886,1644,3343,2025-03-05,Debit Card,1018175.83,COMPLETED,TXN-201618935,2026-08-14 11:46:26
11887,17428,2867,2022-05-03,Bank Transfer,1022028.63,COMPLETED,TXN-244839015,2026-08-14 11:46:26
11888,10370,3749,2023-12-06,UPI,683223.4,COMPLETED,TXN-800761093,2026-08-14 11:46:26
11889,8822,9960,2025-06-29,Debit Card,614763.78,COMPLETED,TXN-676252654,2026-08-14 11:46:26
11890,2127,2126,2024-03-11,Bank Transfer,1470834.66,PENDING,TXN-877172979,2026-08-14 11:46:26
11891,13308,1414,2022-11-16,Credit Card,610013.46,COMPLETED,TXN-671890290,2026-08-14 11:46:26
11892,9067,1537,2022-11-27,Bank Transfer,526047.89,FAILED,TXN-376774019,2026-08-14 11:46:26
11893,1277,4708,2022-12-07,Bank Transfer,514412.8,COMPLETED,TXN-111841528,2026-08-14 11:46:26
11894,10290,9519,2026-03-28,Credit Card,1219766.86,PENDING,TXN-926029184,2026-08-14 11:46:26
11895,18409,9288,2020-01-05,UPI,364330.15,COMPLETED,TXN-186395781,2026-08-14 11:46:26
11896,16571,5705,2025-05-07,Credit Card,1423478.42,COMPLETED,TXN-598374434,2026-08-14 11:46:26
11897,7933,2844,2020-07-15,Debit Card,978057.16,COMPLETED,TXN-653709384,2026-08-14 11:46:26
11898,7241,3156,2023-10-25,Debit Card,1165314.67,COMPLETED,TXN-662240924,2026-08-14 11:46:26
11899,11215,577,2024-08-04,UPI,531504.82,COMPLETED,TXN-593551394,2026-08-14 11:46:26
11900,8860,104,2020-02-12,Credit Card,949536.57,COMPLETED,TXN-649862478,2026-08-14 11:46:26
11901,16299,6945,2025-12-21,Debit Card,1253078.96,COMPLETED,TXN-507742995,2026-08-14 11:46:26
11902,534,9922,2022-12-02,UPI,651224.06,COMPLETED,TXN-190356906,2026-08-14 11:46:26
11903,7112,1157,2021-10-01,Loan,391519.6,COMPLETED,TXN-730049148,2026-08-14 11:46:26
11904,15904,6013,2025-10-22,Credit Card,658967.49,COMPLETED,TXN-237964389,2026-08-14 11:46:26
11905,7538,1182,2020-06-16,Loan,255179.85,COMPLETED,TXN-121583512,2026-08-14 11:46:26
11906,19774,1738,2024-09-04,Debit Card,894167.15,FAILED,TXN-795738152,2026-08-14 11:46:26
11907,1670,8746,2023-02-28,Credit Card,897546.79,PENDING,TXN-592815686,2026-08-14 11:46:26
11908,825,8153,2023-03-22,UPI,296809.32,PENDING,TXN-172707803,2026-08-14 11:46:26
11909,4181,7047,2021-11-11,Credit Card,917535.67,COMPLETED,TXN-493054646,2026-08-14 11:46:26
11910,17771,9152,2025-06-17,Loan,1297417.93,COMPLETED,TXN-808408335,2026-08-14 11:46:26
11911,16740,7338,2020-08-12,Debit Card,1588410.21,PENDING,TXN-765836038,2026-08-14 11:46:26
11912,2278,7901,2023-04-12,Loan,710238.83,COMPLETED,TXN-732987914,2026-08-14 11:46:26
11913,11447,1909,2023-04-06,Credit Card,1419251.58,COMPLETED,TXN-505190006,2026-08-14 11:46:26
11914,1123,3303,2021-08-20,Bank Transfer,557890.7,COMPLETED,TXN-768128862,2026-08-14 11:46:26
11915,17027,408,2024-03-03,Debit Card,796362.28,FAILED,TXN-492989327,2026-08-14 11:46:26
11916,18492,9609,2024-06-16,Loan,554326.5,COMPLETED,TXN-207392257,2026-08-14 11:46:26
11917,4146,4112,2025-05-25,Bank Transfer,1550115.21,COMPLETED,TXN-105721143,2026-08-14 11:46:26
11918,1298,2748,2024-02-19,Loan,1333512.72,COMPLETED,TXN-243130186,2026-08-14 11:46:26
11919,9598,2412,2023-07-28,Debit Card,1472599.13,COMPLETED,TXN-313147562,2026-08-14 11:46:26
11920,17543,9399,2020-01-16,UPI,278333.46,PENDING,TXN-868217722,2026-08-14 11:46:26
11921,18315,1558,2025-01-27,Bank Transfer,1214148.34,COMPLETED,TXN-900279277,2026-08-14 11:46:26
11922,16598,1734,2023-12-04,UPI,603382.45,COMPLETED,TXN-462736303,2026-08-14 11:46:26
11923,6273,9532,2022-01-05,Credit Card,884998.32,FAILED,TXN-227946847,2026-08-14 11:46:26
11924,7923,4315,2020-04-14,Bank Transfer,1098776.65,COMPLETED,TXN-554120926,2026-08-14 11:46:26
11925,6480,1806,2023-01-19,Credit Card,737925.26,COMPLETED,TXN-180888703,2026-08-14 11:46:26
11926,4623,9608,2021-04-02,Loan,1673725.81,COMPLETED,TXN-422711607,2026-08-14 11:46:26
11927,18210,1509,2020-11-01,Debit Card,2148584.17,COMPLETED,TXN-200852314,2026-08-14 11:46:26
11928,455,4872,2026-05-10,UPI,1497262.48,COMPLETED,TXN-821804957,2026-08-14 11:46:26
11929,12686,1763,2021-06-28,Credit Card,307414.52,PENDING,TXN-111572788,2026-08-14 11:46:26
11930,16699,7473,2026-02-04,UPI,399246.05,COMPLETED,TXN-766473590,2026-08-14 11:46:26
11931,4003,6277,2024-10-08,Debit Card,306175.31,COMPLETED,TXN-478913855,2026-08-14 11:46:26
11932,7087,1294,2024-09-26,UPI,615492.4,FAILED,TXN-221559303,2026-08-14 11:46:26
11933,5098,2951,2025-09-18,Debit Card,652058.04,FAILED,TXN-494065572,2026-08-14 11:46:26
11934,15894,9089,2021-07-11,Loan,208233.24,COMPLETED,TXN-777719700,2026-08-14 11:46:26
11935,19485,5992,2023-07-20,Bank Transfer,497912.25,COMPLETED,TXN-565156183,2026-08-14 11:46:26
11936,9205,8405,2024-04-29,Loan,166287.52,COMPLETED,TXN-648290142,2026-08-14 11:46:26
11937,2659,4331,2021-12-29,UPI,981299.43,PENDING,TXN-864239041,2026-08-14 11:46:26
11938,17489,8358,2022-09-02,UPI,597110.43,COMPLETED,TXN-645645423,2026-08-14 11:46:26
11939,12801,6290,2021-04-20,Debit Card,380376.07,FAILED,TXN-951039974,2026-08-14 11:46:26
11940,7655,9106,2020-02-17,Credit Card,688875.61,COMPLETED,TXN-992045471,2026-08-14 11:46:26
11941,17181,9621,2023-12-24,Bank Transfer,468750.44,PENDING,TXN-416726899,2026-08-14 11:46:26
11942,16694,905,2025-09-12,Credit Card,1212734.4,PENDING,TXN-299811961,2026-08-14 11:46:26
11943,5894,230,2022-11-30,Loan,983774.58,COMPLETED,TXN-692674745,2026-08-14 11:46:26
11944,983,1190,2026-05-07,Credit Card,273527.87,COMPLETED,TXN-170067020,2026-08-14 11:46:26
11945,11376,4806,2024-02-24,UPI,799282.86,COMPLETED,TXN-255774934,2026-08-14 11:46:26
11946,3939,3234,2020-11-13,Credit Card,1101565.3,COMPLETED,TXN-247838373,2026-08-14 11:46:26
11947,9856,4295,2022-10-18,Bank Transfer,998252.12,PENDING,TXN-921102850,2026-08-14 11:46:26
11948,11382,4033,2021-12-02,Loan,60770.47,COMPLETED,TXN-617309454,2026-08-14 11:46:26
11949,10415,6630,2021-01-28,Bank Transfer,253099.55,COMPLETED,TXN-105904182,2026-08-14 11:46:26
11950,7056,7969,2022-06-17,Bank Transfer,717843.94,COMPLETED,TXN-491831144,2026-08-14 11:46:26
11951,3155,5268,2022-06-29,Bank Transfer,302864.96,FAILED,TXN-586992159,2026-08-14 11:46:26
11952,15226,2924,2021-03-14,Credit Card,460899.77,COMPLETED,TXN-998388224,2026-08-14 11:46:26
11953,9037,9125,2021-04-05,UPI,210287.58,COMPLETED,TXN-111694152,2026-08-14 11:46:26
11954,11514,4070,2025-11-09,Bank Transfer,1193594.4,PENDING,TXN-953454700,2026-08-14 11:46:26
11955,12873,6026,2022-12-23,Credit Card,620551.52,COMPLETED,TXN-240490696,2026-08-14 11:46:26
11956,6644,6256,2025-06-01,UPI,1640453.29,COMPLETED,TXN-603269891,2026-08-14 11:46:26
11957,8888,7540,2026-02-02,Loan,395388.16,COMPLETED,TXN-768658269,2026-08-14 11:46:26
11958,4532,9935,2021-12-05,UPI,590979.0,COMPLETED,TXN-190794021,2026-08-14 11:46:26
11959,19264,7817,2024-02-06,UPI,642137.21,PENDING,TXN-332897602,2026-08-14 11:46:26
11960,3853,5126,2021-06-05,Bank Transfer,262062.31,COMPLETED,TXN-993428037,2026-08-14 11:46:26
11961,2214,8520,2024-06-11,Bank Transfer,2228158.73,COMPLETED,TXN-938698785,2026-08-14 11:46:26
11962,9031,2943,2023-06-14,Loan,714401.43,COMPLETED,TXN-846513641,2026-08-14 11:46:26
11963,2044,8339,2020-11-24,UPI,516780.13,COMPLETED,TXN-648379879,2026-08-14 11:46:26
11964,18976,5073,2021-08-25,UPI,673025.84,FAILED,TXN-436224997,2026-08-14 11:46:26
11965,11012,4012,2020-11-07,UPI,495334.05,FAILED,TXN-895065074,2026-08-14 11:46:26
11966,17638,842,2021-09-11,UPI,576539.93,COMPLETED,TXN-652157747,2026-08-14 11:46:26
11967,14462,2104,2025-09-28,Loan,1265424.34,COMPLETED,TXN-506313371,2026-08-14 11:46:26
11968,5742,5932,2022-10-26,Bank Transfer,209816.16,COMPLETED,TXN-484942084,2026-08-14 11:46:26
11969,11651,497,2021-10-25,Credit Card,345711.08,COMPLETED,TXN-540114526,2026-08-14 11:46:26
11970,17001,9781,2021-10-29,Loan,1201024.8,PENDING,TXN-517525369,2026-08-14 11:46:26
11971,9778,9881,2021-03-06,Credit Card,580325.45,COMPLETED,TXN-777258211,2026-08-14 11:46:26
11972,16757,9607,2025-06-16,Bank Transfer,418190.38,COMPLETED,TXN-290902307,2026-08-14 11:46:26
11973,7715,5574,2021-08-19,Credit Card,1310428.93,COMPLETED,TXN-199429741,2026-08-14 11:46:26
11974,17330,9621,2020-04-22,Credit Card,399336.0,COMPLETED,TXN-400396280,2026-08-14 11:46:26
11975,13420,3406,2025-11-21,Bank Transfer,306435.47,FAILED,TXN-134809639,2026-08-14 11:46:26
11976,18749,9421,2026-02-25,Loan,1060407.09,COMPLETED,TXN-951871814,2026-08-14 11:46:26
11977,15196,6731,2021-10-13,Credit Card,950576.05,COMPLETED,TXN-620386997,2026-08-14 11:46:26
11978,9345,4345,2020-05-16,Credit Card,1800909.05,COMPLETED,TXN-386811020,2026-08-14 11:46:26
11979,533,6863,2022-07-30,UPI,662086.51,COMPLETED,TXN-711688670,2026-08-14 11:46:26
11980,18378,2950,2020-08-28,Loan,1051548.8,COMPLETED,TXN-385184955,2026-08-14 11:46:26
11981,3873,5942,2023-07-14,Loan,604455.07,FAILED,TXN-530909694,2026-08-14 11:46:26
11982,12587,5656,2020-08-16,Bank Transfer,240084.03,COMPLETED,TXN-131087434,2026-08-14 11:46:26
11983,7683,6116,2021-06-01,Loan,249476.55,FAILED,TXN-915808253,2026-08-14 11:46:26
11984,7978,749,2020-03-14,Debit Card,1458633.14,PENDING,TXN-640125434,2026-08-14 11:46:26
11985,980,9595,2025-12-13,Debit Card,169846.06,COMPLETED,TXN-760572552,2026-08-14 11:46:26
11986,4664,8491,2021-10-14,UPI,1244938.37,COMPLETED,TXN-376251366,2026-08-14 11:46:26
11987,11733,7871,2020-03-07,Credit Card,432050.44,COMPLETED,TXN-970180041,2026-08-14 11:46:26
11988,11537,3205,2021-03-07,Loan,1543322.15,COMPLETED,TXN-760124908,2026-08-14 11:46:26
11989,19462,4566,2021-03-20,Bank Transfer,597110.69,COMPLETED,TXN-524124717,2026-08-14 11:46:26
11990,5315,7769,2020-07-30,Bank Transfer,749358.19,FAILED,TXN-166998736,2026-08-14 11:46:26
11991,18428,2996,2023-05-08,Bank Transfer,523810.56,COMPLETED,TXN-557709929,2026-08-14 11:46:26
11992,6310,5073,2024-09-25,Bank Transfer,539547.73,PENDING,TXN-415885457,2026-08-14 11:46:26
11993,7172,3281,2020-07-24,Bank Transfer,197958.57,COMPLETED,TXN-666877011,2026-08-14 11:46:26
11994,7314,4808,2020-07-01,Bank Transfer,261294.15,COMPLETED,TXN-854697770,2026-08-14 11:46:26
11995,13983,6722,2026-08-02,Credit Card,696934.97,COMPLETED,TXN-384086801,2026-08-14 11:46:26
11996,3519,5380,2023-05-27,Bank Transfer,743135.75,PENDING,TXN-281108396,2026-08-14 11:46:26
11997,3575,7033,2021-01-26,UPI,553151.67,PENDING,TXN-424335845,2026-08-14 11:46:26
11998,10369,3174,2020-02-07,Debit Card,841406.01,COMPLETED,TXN-693622467,2026-08-14 11:46:26
11999,19927,8591,2024-06-22,Loan,858141.62,COMPLETED,TXN-323116238,2026-08-14 11:46:26
12000,1416,5473,2023-11-22,Loan,1207844.45,PENDING,TXN-964268887,2026-08-14 11:46:26
12001,1700,2934,2020-11-03,Credit Card,485755.25,COMPLETED,TXN-700248033,2026-08-14 11:46:26
12002,12286,8350,2024-10-01,Debit Card,505229.82,COMPLETED,TXN-414012590,2026-08-14 11:46:26
12003,976,3986,2021-07-17,Credit Card,699531.27,COMPLETED,TXN-791925364,2026-08-14 11:46:26
12004,13651,9824,2021-11-07,Debit Card,1562437.85,COMPLETED,TXN-996505571,2026-08-14 11:46:26
12005,1939,6569,2025-05-03,Bank Transfer,998068.76,COMPLETED,TXN-396708311,2026-08-14 11:46:26
12006,11583,9254,2025-05-08,Credit Card,391015.78,COMPLETED,TXN-686690205,2026-08-14 11:46:26
12007,14789,5977,2022-03-12,Bank Transfer,679684.19,FAILED,TXN-482559746,2026-08-14 11:46:26
12008,11229,2697,2020-04-03,Debit Card,417607.63,COMPLETED,TXN-437401235,2026-08-14 11:46:26
12009,10310,5757,2022-02-07,UPI,1119987.45,COMPLETED,TXN-813591223,2026-08-14 11:46:26
12010,3828,5753,2024-09-15,Bank Transfer,1291634.07,COMPLETED,TXN-808284816,2026-08-14 11:46:26
12011,6834,156,2023-10-22,UPI,713796.23,PENDING,TXN-499016546,2026-08-14 11:46:26
12012,8608,2294,2021-10-18,Bank Transfer,1184089.08,PENDING,TXN-706398280,2026-08-14 11:46:26
12013,6084,4728,2021-12-10,Bank Transfer,1653348.52,COMPLETED,TXN-741004500,2026-08-14 11:46:26
12014,15038,4834,2020-03-03,Credit Card,732422.11,FAILED,TXN-738226544,2026-08-14 11:46:26
12015,857,5955,2025-03-12,Credit Card,1450612.25,FAILED,TXN-880251844,2026-08-14 11:46:26
12016,16563,2002,2023-11-27,Bank Transfer,1287361.7,COMPLETED,TXN-421800693,2026-08-14 11:46:26
12017,300,5318,2020-12-06,UPI,1112640.71,FAILED,TXN-576299423,2026-08-14 11:46:26
12018,17573,5225,2025-10-07,UPI,1424495.98,PENDING,TXN-113010986,2026-08-14 11:46:26
12019,7265,7379,2024-07-12,Credit Card,492830.49,FAILED,TXN-458190589,2026-08-14 11:46:26
12020,30,5850,2021-10-11,Bank Transfer,656975.71,FAILED,TXN-276896005,2026-08-14 11:46:26
12021,11664,2375,2024-08-23,Debit Card,1696193.06,PENDING,TXN-756249770,2026-08-14 11:46:26
12022,9864,8460,2021-07-10,Debit Card,2129548.83,COMPLETED,TXN-611692285,2026-08-14 11:46:26
12023,4778,5641,2023-08-16,Bank Transfer,804052.83,FAILED,TXN-602618282,2026-08-14 11:46:26
12024,9581,4347,2023-01-28,Bank Transfer,164500.6,PENDING,TXN-199246624,2026-08-14 11:46:26
12025,2703,5412,2024-01-18,Bank Transfer,2247571.3,COMPLETED,TXN-256448885,2026-08-14 11:46:26
12026,5789,9518,2020-08-24,Debit Card,628174.31,COMPLETED,TXN-829904971,2026-08-14 11:46:26
12027,3195,8540,2022-07-02,Bank Transfer,2046780.06,COMPLETED,TXN-124517542,2026-08-14 11:46:26
12028,10911,783,2024-02-08,Loan,1429081.05,COMPLETED,TXN-544182933,2026-08-14 11:46:26
12029,5595,3372,2022-08-21,Bank Transfer,195961.05,PENDING,TXN-890872454,2026-08-14 11:46:26
12030,7795,1940,2020-05-02,Loan,1104434.13,COMPLETED,TXN-777536246,2026-08-14 11:46:26
12031,10490,3453,2020-11-26,Bank Transfer,234995.36,COMPLETED,TXN-602656082,2026-08-14 11:46:26
12032,17602,5824,2020-04-14,Bank Transfer,1172922.3,PENDING,TXN-734393984,2026-08-14 11:46:26
12033,18956,2342,2024-07-19,Credit Card,110995.65,COMPLETED,TXN-245359411,2026-08-14 11:46:26
12034,14417,1086,2021-11-10,UPI,252783.58,FAILED,TXN-782126953,2026-08-14 11:46:26
12035,16334,473,2023-01-04,Loan,567975.32,PENDING,TXN-837032160,2026-08-14 11:46:26
12036,19406,4889,2021-09-25,Debit Card,1484731.01,COMPLETED,TXN-854242057,2026-08-14 11:46:26
12037,19333,5863,2022-06-12,Bank Transfer,153477.22,COMPLETED,TXN-872264653,2026-08-14 11:46:26
12038,13591,5885,2022-11-27,Bank Transfer,228709.47,FAILED,TXN-381546122,2026-08-14 11:46:26
12039,6647,9735,2023-03-31,Debit Card,756329.54,FAILED,TXN-216352105,2026-08-14 11:46:26
12040,2830,1449,2021-09-08,Credit Card,1143737.95,PENDING,TXN-672538026,2026-08-14 11:46:26
12041,17061,46,2020-03-30,UPI,675489.67,PENDING,TXN-649933805,2026-08-14 11:46:26
12042,8572,5515,2021-10-08,Debit Card,1186503.6,FAILED,TXN-790086197,2026-08-14 11:46:26
12043,13883,1021,2026-05-07,UPI,400471.22,COMPLETED,TXN-513845015,2026-08-14 11:46:26
12044,5306,9929,2023-05-02,Credit Card,504187.25,COMPLETED,TXN-129989786,2026-08-14 11:46:26
12045,14335,4388,2024-04-01,Loan,237778.92,COMPLETED,TXN-636531600,2026-08-14 11:46:26
12046,12432,4903,2024-04-05,Debit Card,1841252.52,PENDING,TXN-464807896,2026-08-14 11:46:26
12047,5450,6784,2020-05-16,Bank Transfer,666671.85,COMPLETED,TXN-348228546,2026-08-14 11:46:26
12048,9874,2986,2024-10-11,Loan,757403.18,COMPLETED,TXN-894328495,2026-08-14 11:46:26
12049,869,9604,2024-01-24,Bank Transfer,1792369.06,COMPLETED,TXN-946920231,2026-08-14 11:46:26
12050,160,2760,2020-11-13,Credit Card,284261.42,PENDING,TXN-776232243,2026-08-14 11:46:26
12051,5806,845,2020-01-07,UPI,916100.83,PENDING,TXN-356340999,2026-08-14 11:46:26
12052,10506,5342,2020-04-11,UPI,2094878.8,PENDING,TXN-215739839,2026-08-14 11:46:26
12053,17202,7629,2023-09-30,Bank Transfer,1501028.73,COMPLETED,TXN-102391954,2026-08-14 11:46:26
12054,2174,4633,2026-06-07,Bank Transfer,1821792.76,COMPLETED,TXN-894157173,2026-08-14 11:46:26
12055,11311,4485,2023-06-08,Loan,176090.17,COMPLETED,TXN-384015584,2026-08-14 11:46:26
12056,18959,3693,2025-05-24,Debit Card,107895.02,COMPLETED,TXN-861798064,2026-08-14 11:46:26
12057,11391,5827,2021-12-31,Bank Transfer,688083.52,PENDING,TXN-926201876,2026-08-14 11:46:26
12058,2758,7963,2021-03-03,Debit Card,1227807.31,PENDING,TXN-791924061,2026-08-14 11:46:26
12059,1319,890,2026-02-22,Bank Transfer,515199.61,COMPLETED,TXN-120816307,2026-08-14 11:46:26
12060,7635,2298,2025-03-27,UPI,783571.21,COMPLETED,TXN-777594375,2026-08-14 11:46:26
12061,18450,1431,2024-02-15,Loan,507490.0,FAILED,TXN-736347488,2026-08-14 11:46:26
12062,11053,1301,2026-03-26,UPI,1079239.97,COMPLETED,TXN-650911816,2026-08-14 11:46:26
12063,11624,838,2021-01-27,Debit Card,811118.46,COMPLETED,TXN-293692282,2026-08-14 11:46:26
12064,14011,4800,2020-09-16,Loan,798025.75,FAILED,TXN-806468561,2026-08-14 11:46:26
12065,19389,7399,2026-02-11,Bank Transfer,661818.38,FAILED,TXN-329908982,2026-08-14 11:46:26
12066,7706,6723,2022-06-18,Credit Card,66026.54,PENDING,TXN-169225847,2026-08-14 11:46:26
12067,17981,2784,2025-02-13,Credit Card,1283128.16,COMPLETED,TXN-742649059,2026-08-14 11:46:26
12068,19896,652,2025-04-27,Debit Card,265939.43,COMPLETED,TXN-315413565,2026-08-14 11:46:26
12069,16785,5668,2024-09-21,Bank Transfer,1912027.65,PENDING,TXN-397640180,2026-08-14 11:46:26
12070,7943,8961,2022-03-18,Credit Card,929659.5,FAILED,TXN-154149981,2026-08-14 11:46:26
12071,19901,4705,2026-05-28,Loan,580982.11,COMPLETED,TXN-738222866,2026-08-14 11:46:26
12072,14096,202,2024-08-08,UPI,229601.48,PENDING,TXN-630578334,2026-08-14 11:46:26
12073,8505,2771,2026-03-07,Bank Transfer,611142.51,FAILED,TXN-944790872,2026-08-14 11:46:26
12074,19037,4244,2024-08-16,Loan,703334.71,COMPLETED,TXN-736842715,2026-08-14 11:46:26
12075,7231,8963,2021-04-29,UPI,649832.48,COMPLETED,TXN-609607312,2026-08-14 11:46:26
