vehicle_id,manufacturer_id,dealer_id,customer_id,vin,model_name,vehicle_type,fuel_type,transmission,manufacturing_year,color,price,sale_date,vehicle_status,created_at
14732,20,45,4877.0,CFOQBJUMQNAVULAJS,Creta,SUV,Petrol,Automatic,2018,Blue,919959.0,2020-12-16,SOLD,2026-08-14 11:46:21
14733,7,43,5243.0,DFJXQEVTUNXLTOMRW,Civic,Sedan,Petrol,Automatic,2021,Grey,4220456.0,2023-08-16,SOLD,2026-08-14 11:46:21
14734,19,49,8326.0,QFXBSPOFOLMXVQTRE,Fortuner,SUV,Diesel,Automatic,2018,Grey,2481610.0,2022-07-08,SOLD,2026-08-14 11:46:21
14735,19,13,2826.0,JMPSNLZWIWFYAGYPH,Creta,SUV,Petrol,Automatic,2019,White,3716602.0,2026-06-03,SOLD,2026-08-14 11:46:21
14736,19,6,5776.0,GCGQDTFHTQPZYSZSD,Civic,Sedan,Petrol,Automatic,2025,Black,2239790.0,2022-05-30,SOLD,2026-08-14 11:46:21
14737,17,46,9541.0,KEBSNNPIZWBIFNKFK,Virtus,Sedan,Petrol,Automatic,2026,Black,562466.0,2022-08-02,SOLD,2026-08-14 11:46:21
14738,16,27,1026.0,ANCCCUHTCXOJOIUKA,Venue,SUV,Petrol,Manual,2025,Blue,4667976.0,2022-01-30,SOLD,2026-08-14 11:46:21
14739,3,45,5716.0,VTHBEGUPZAOOASAQT,Swift,Hatchback,Petrol,Manual,2018,Blue,1990646.0,2026-08-05,SOLD,2026-08-14 11:46:21
14740,17,22,3048.0,RYIZEDUCMSWUEWFHG,Scorpio,SUV,Diesel,Manual,2020,Black,568623.0,2025-07-11,SOLD,2026-08-14 11:46:21
14741,5,37,,RBAJRVKMYDLDHRGNC,Fortuner,SUV,Diesel,Automatic,2019,White,3210997.0,,AVAILABLE,2026-08-14 11:46:21
14742,8,5,426.0,RJZZZDHISZNWFOAXF,Camry,Sedan,Hybrid,Automatic,2019,Grey,3919497.0,2026-01-30,SOLD,2026-08-14 11:46:21
14743,17,39,9211.0,ONWKMTSGWJYIOFJAI,Nexon EV,SUV,Electric,Automatic,2019,Blue,4346511.0,2025-03-05,SOLD,2026-08-14 11:46:21
14744,18,21,6993.0,BPLIJYZQNOWAUTLIB,Sonet,SUV,Diesel,Manual,2023,Grey,1133661.0,2024-09-24,SOLD,2026-08-14 11:46:21
14745,9,24,,CXTTYDKUYQMJBMBWS,Baleno,Hatchback,Petrol,Automatic,2023,Silver,3122953.0,,AVAILABLE,2026-08-14 11:46:21
14746,1,6,8084.0,XPBWWMFOHEYMXBFDT,City,Sedan,Petrol,Automatic,2024,Grey,2938001.0,2025-09-18,SOLD,2026-08-14 11:46:21
14747,19,38,3599.0,FXEHJFFJNWMANRMUX,City,Sedan,Petrol,Automatic,2025,Black,4786517.0,2024-04-21,SOLD,2026-08-14 11:46:21
14748,17,30,8252.0,DYXYFNJORARELZAHR,Seltos,SUV,Petrol,Automatic,2024,Silver,2755990.0,2025-02-20,SOLD,2026-08-14 11:46:21
14749,8,43,8141.0,DBJIGIURGSWQGJEWQ,Nexon,SUV,Petrol,Manual,2018,Silver,2701103.0,2020-11-21,SOLD,2026-08-14 11:46:21
14750,14,31,,FDJBDDRJDVXJUGUIA,Camry,Sedan,Hybrid,Automatic,2025,White,4538855.0,,AVAILABLE,2026-08-14 11:46:21
14751,19,27,3760.0,OKAFFCZUXCIVLFOQT,Punch,SUV,Petrol,Manual,2022,Red,3554122.0,2022-05-30,SOLD,2026-08-14 11:46:21
14752,16,24,5852.0,OUUZTAHEKSMOSLKLJ,Fortuner,SUV,Diesel,Automatic,2026,Grey,1708170.0,2023-09-07,SOLD,2026-08-14 11:46:21
14753,16,21,8515.0,EIJRHVOXTOKAMRZDH,Scorpio,SUV,Diesel,Manual,2025,Silver,4804284.0,2025-08-05,SOLD,2026-08-14 11:46:21
14754,16,13,4313.0,LSBYKLIFXAYWMAPOM,XUV700,SUV,Diesel,Automatic,2021,Silver,3489844.0,2022-04-10,SOLD,2026-08-14 11:46:21
14755,16,6,9871.0,ASPCCDJNXKZQZIGCZ,Creta,SUV,Petrol,Automatic,2019,Grey,3193349.0,2021-01-08,SOLD,2026-08-14 11:46:21
14756,4,12,5751.0,TTHJJDUOXZICBFFMP,Verna,Sedan,Petrol,Automatic,2022,Grey,1301243.0,2022-08-01,SOLD,2026-08-14 11:46:21
14757,16,4,4788.0,JTHUZFQBSGTDEZSXO,Verna,Sedan,Petrol,Automatic,2019,Red,2086192.0,2026-04-30,SOLD,2026-08-14 11:46:21
14758,18,4,,ZNWDTDJCMLYAHLXVC,Nexon,SUV,Petrol,Manual,2026,White,2250121.0,,AVAILABLE,2026-08-14 11:46:21
14759,12,39,398.0,NXAYZEVZJPLGXWUBF,Punch,SUV,Petrol,Manual,2026,Silver,4029268.0,2024-10-05,SOLD,2026-08-14 11:46:21
14760,10,45,,MUMUDRMJBBESYFDKA,Sonet,SUV,Diesel,Manual,2019,Red,4222533.0,,AVAILABLE,2026-08-14 11:46:21
14761,5,3,7946.0,QDSCAUGIANCDJWMXW,Scorpio,SUV,Diesel,Manual,2018,Black,3949987.0,2023-12-17,SOLD,2026-08-14 11:46:21
14762,10,24,,NJCUQYRANMNBKGAAG,Nexon EV,SUV,Electric,Automatic,2023,Black,4734221.0,,AVAILABLE,2026-08-14 11:46:21
14763,2,29,2164.0,KTSIZGMXRHQKKGGLB,Seltos,SUV,Petrol,Automatic,2021,Black,2830556.0,2024-09-09,SOLD,2026-08-14 11:46:21
14764,12,31,9172.0,HDOHMBHCUIGCGYRPD,Nexon EV,SUV,Electric,Automatic,2025,Blue,3193953.0,2020-11-25,SOLD,2026-08-14 11:46:21
14765,6,16,3905.0,ZCQNJNWIYHPGBAGTO,Harrier,SUV,Diesel,Automatic,2018,Red,2030459.0,2025-05-03,SOLD,2026-08-14 11:46:21
14766,2,24,,GAHXNDESMQBJMXYNH,Sonet,SUV,Diesel,Manual,2024,Grey,735265.0,,AVAILABLE,2026-08-14 11:46:21
14767,10,5,9363.0,KXHILDXEPNXZVQVNF,Sonet,SUV,Diesel,Manual,2021,Black,2394511.0,2020-02-11,SOLD,2026-08-14 11:46:21
14768,2,12,7024.0,VMZILPXIJGNDNZAJX,Thar,SUV,Diesel,Manual,2019,Silver,539090.0,2022-10-03,SOLD,2026-08-14 11:46:21
14769,6,48,7903.0,EKCAIBXFUDTHPVDCJ,Punch,SUV,Petrol,Manual,2022,Grey,2290112.0,2025-05-11,SOLD,2026-08-14 11:46:21
14770,18,41,5424.0,EIVXVFDWJDTJWILDX,Seltos,SUV,Petrol,Automatic,2026,White,651250.0,2023-01-19,SOLD,2026-08-14 11:46:21
14771,16,7,,TYVPUSJBJPKLHKWVM,Swift,Hatchback,Petrol,Manual,2018,Silver,1064893.0,,AVAILABLE,2026-08-14 11:46:21
14772,2,17,4803.0,FKFCVWMNVKYZMXDQS,City,Sedan,Petrol,Automatic,2025,Grey,556160.0,2021-04-03,SOLD,2026-08-14 11:46:21
14773,11,1,2155.0,LLIPUBAAVOJYTEFDX,Virtus,Sedan,Petrol,Automatic,2026,Red,3932490.0,2020-02-29,SOLD,2026-08-14 11:46:21
14774,2,29,,THUOUTTPRSGMHLPFJ,Baleno,Hatchback,Petrol,Automatic,2024,Black,4370654.0,,AVAILABLE,2026-08-14 11:46:21
14775,1,4,,BLMNLLXDRXFVLPCQH,Virtus,Sedan,Petrol,Automatic,2021,Red,1021139.0,,AVAILABLE,2026-08-14 11:46:21
14776,14,35,,YOEVRZQEIUCPRMMKW,Nexon EV,SUV,Electric,Automatic,2024,Silver,2714098.0,,AVAILABLE,2026-08-14 11:46:21
14777,10,37,8579.0,SCTVCEUQDOGDUFGLH,Punch,SUV,Petrol,Manual,2020,Red,4061337.0,2025-07-16,SOLD,2026-08-14 11:46:21
14778,12,50,,YNISDNJJESBUCSRHN,Camry,Sedan,Hybrid,Automatic,2026,Silver,2276894.0,,AVAILABLE,2026-08-14 11:46:21
14779,9,47,,GUXEVQKXVAGJSTZYJ,Fortuner,SUV,Diesel,Automatic,2024,Blue,4014401.0,,AVAILABLE,2026-08-14 11:46:21
14780,18,49,1955.0,ODDOOJFMRDUZSFNDT,Fortuner,SUV,Diesel,Automatic,2019,Silver,1961522.0,2020-11-24,SOLD,2026-08-14 11:46:21
14781,10,30,926.0,QFMMXOPVPSGCCYZFZ,City,Sedan,Petrol,Automatic,2022,Grey,4403914.0,2023-02-26,SOLD,2026-08-14 11:46:21
14782,15,4,,PPLMSTGMPFPYIXOKE,Creta,SUV,Petrol,Automatic,2024,Silver,1561473.0,,AVAILABLE,2026-08-14 11:46:21
14783,9,47,6952.0,GDBATOBRPONRZAOAL,Seltos,SUV,Petrol,Automatic,2022,Red,3664473.0,2026-05-07,SOLD,2026-08-14 11:46:21
14784,14,36,6872.0,XVPSZIOBHQYSYCELH,Thar,SUV,Diesel,Manual,2022,White,1196013.0,2023-05-28,SOLD,2026-08-14 11:46:21
14785,6,17,5588.0,SVEQQAHVYYMALGWXE,Camry,Sedan,Hybrid,Automatic,2026,Blue,3407915.0,2022-10-16,SOLD,2026-08-14 11:46:21
14786,7,34,230.0,QCBLSBHXTBPRIMKXD,Virtus,Sedan,Petrol,Automatic,2022,White,3624652.0,2021-09-08,SOLD,2026-08-14 11:46:21
14787,9,14,9379.0,HYJHMLNIPGOPCFTLW,Civic,Sedan,Petrol,Automatic,2018,Red,2049160.0,2023-06-29,SOLD,2026-08-14 11:46:21
14788,13,3,8541.0,ZEZQMVZJDWFGFYUWD,Venue,SUV,Petrol,Manual,2020,Red,3883819.0,2022-04-01,SOLD,2026-08-14 11:46:21
14789,16,18,5977.0,YNWRGAJCWLGMKRSIG,Baleno,Hatchback,Petrol,Automatic,2021,Grey,3758025.0,2022-03-12,SOLD,2026-08-14 11:46:21
14790,4,33,2202.0,XCLYYFXLVWDJKBPAT,XUV700,SUV,Diesel,Automatic,2018,Grey,4951221.0,2023-11-09,SOLD,2026-08-14 11:46:21
14791,12,22,1214.0,FLXAYKFNRLCACRSXU,XUV700,SUV,Diesel,Automatic,2021,Grey,2609498.0,2020-12-28,SOLD,2026-08-14 11:46:21
14792,8,39,,WVOMXCKYRWRWJTHCM,Civic,Sedan,Petrol,Automatic,2023,Black,3167341.0,,AVAILABLE,2026-08-14 11:46:21
14793,20,3,,YOOYXFBIHYMANVJSH,Fortuner,SUV,Diesel,Automatic,2025,Grey,3764755.0,,AVAILABLE,2026-08-14 11:46:21
14794,5,21,7601.0,JTPCXJICEIPSVPJCX,Sonet,SUV,Diesel,Manual,2018,White,2634631.0,2022-07-21,SOLD,2026-08-14 11:46:21
14795,20,24,,PIPULUIRDAGFXCAET,Baleno,Hatchback,Petrol,Automatic,2018,Blue,3601108.0,,AVAILABLE,2026-08-14 11:46:21
14796,4,14,2098.0,PWRQGORVWJHHEDCIC,Harrier,SUV,Diesel,Automatic,2019,Black,4894835.0,2020-02-22,SOLD,2026-08-14 11:46:21
14797,18,41,4549.0,GTVZKZHSGQVYJFEIQ,Nexon,SUV,Petrol,Manual,2022,Black,3336094.0,2024-04-29,SOLD,2026-08-14 11:46:21
14798,6,28,5301.0,UFIWVNCZLCHICBPEC,Model 3,Sedan,Electric,Automatic,2025,Silver,3247996.0,2024-11-26,SOLD,2026-08-14 11:46:21
14799,19,25,694.0,EPVGZTNLZQGBWMZZK,Venue,SUV,Petrol,Manual,2023,Black,4990546.0,2020-10-31,SOLD,2026-08-14 11:46:21
14800,17,31,6357.0,MDZHGISKJJHHZAZZM,Thar,SUV,Diesel,Manual,2025,Silver,4343015.0,2022-05-26,SOLD,2026-08-14 11:46:21
14801,17,30,2638.0,CQMNIWUIYSMZEJBOF,Thar,SUV,Diesel,Manual,2018,Blue,2942150.0,2025-03-16,SOLD,2026-08-14 11:46:21
14802,16,42,320.0,SCTIWZVBOIMTGFVJP,Nexon,SUV,Petrol,Manual,2024,Black,2302401.0,2026-01-24,SOLD,2026-08-14 11:46:21
14803,16,24,,QEESKXELIKXEDYOHD,Verna,Sedan,Petrol,Automatic,2023,Black,2933075.0,,AVAILABLE,2026-08-14 11:46:21
14804,20,30,9229.0,BPIIGEMPPRRYGAHCP,Scorpio,SUV,Diesel,Manual,2021,Black,4984686.0,2024-01-15,SOLD,2026-08-14 11:46:21
14805,15,11,,STTPPISTKHQRNGSKU,Fortuner,SUV,Diesel,Automatic,2024,Blue,2762029.0,,AVAILABLE,2026-08-14 11:46:21
14806,16,36,4839.0,UPYUBWJUDXPSNICRP,Harrier,SUV,Diesel,Automatic,2025,White,2577508.0,2024-03-19,SOLD,2026-08-14 11:46:21
14807,15,46,6048.0,OOKTSUJDUKVKCYBKT,Creta,SUV,Petrol,Automatic,2019,Blue,3902689.0,2020-04-11,SOLD,2026-08-14 11:46:21
14808,5,1,8725.0,BVENRAEXQTYNTSLHT,Virtus,Sedan,Petrol,Automatic,2022,Black,1553605.0,2026-08-07,SOLD,2026-08-14 11:46:21
14809,15,32,1359.0,JZOFDZZTEUUXNHXTG,City,Sedan,Petrol,Automatic,2021,Grey,4428777.0,2021-03-23,SOLD,2026-08-14 11:46:21
14810,16,5,,TIXNTKJJXXJXPXSXW,Scorpio,SUV,Diesel,Manual,2019,Blue,2484667.0,,AVAILABLE,2026-08-14 11:46:21
14811,1,34,,PLYKORLPYAQFXRXFU,Nexon EV,SUV,Electric,Automatic,2018,Silver,1344390.0,,AVAILABLE,2026-08-14 11:46:21
14812,2,23,7115.0,PZLUOXVHWULUPWOYB,Thar,SUV,Diesel,Manual,2020,Red,3115654.0,2024-05-30,SOLD,2026-08-14 11:46:21
14813,16,18,,UURUQDSYJZBXUDAZP,Scorpio,SUV,Diesel,Manual,2020,Black,3416357.0,,AVAILABLE,2026-08-14 11:46:21
14814,19,38,1037.0,MKXCJIBKKCNWOGUKS,Swift,Hatchback,Petrol,Manual,2019,Blue,925653.0,2024-06-20,SOLD,2026-08-14 11:46:21
14815,2,11,,KAIJJIRXUADZQUCMW,Harrier,SUV,Diesel,Automatic,2021,Silver,1533664.0,,AVAILABLE,2026-08-14 11:46:21
14816,10,48,3429.0,WDPKEZHPKTRLCWCDJ,Seltos,SUV,Petrol,Automatic,2018,Grey,2325724.0,2024-08-05,SOLD,2026-08-14 11:46:21
14817,4,49,2361.0,KGFBJLYSAKLKRJLKW,Virtus,Sedan,Petrol,Automatic,2021,Blue,4777630.0,2023-11-21,SOLD,2026-08-14 11:46:21
14818,10,11,5293.0,XZIXIVSQYBAZJPFUV,Civic,Sedan,Petrol,Automatic,2025,Silver,2201485.0,2024-04-12,SOLD,2026-08-14 11:46:21
14819,10,3,4605.0,HFEGYGEUYEYHOGNPK,Camry,Sedan,Hybrid,Automatic,2022,Silver,2592505.0,2024-09-08,SOLD,2026-08-14 11:46:21
14820,10,21,1299.0,BTGEHOUCKNAGRJYVR,Camry,Sedan,Hybrid,Automatic,2026,Black,4107546.0,2023-05-10,SOLD,2026-08-14 11:46:21
14821,20,33,8695.0,BHHPIZBUYNWRDYRGK,Sonet,SUV,Diesel,Manual,2021,Grey,2574901.0,2023-11-12,SOLD,2026-08-14 11:46:21
14822,9,20,,LDROCTZYPYGOLOGZJ,Harrier,SUV,Diesel,Automatic,2025,Blue,4661859.0,,AVAILABLE,2026-08-14 11:46:21
14823,4,7,3459.0,NPSPJZKYJTHSXOYBG,Virtus,Sedan,Petrol,Automatic,2026,Grey,667305.0,2024-12-09,SOLD,2026-08-14 11:46:21
14824,13,17,,IUOOPQABQKRJZTMVU,Nexon EV,SUV,Electric,Automatic,2025,Red,3301183.0,,AVAILABLE,2026-08-14 11:46:21
14825,2,28,8709.0,LXRKPFVYMGCVKWHQH,Swift,Hatchback,Petrol,Manual,2022,White,3172544.0,2023-08-19,SOLD,2026-08-14 11:46:21
14826,18,6,2090.0,EQKSOOYKYEPBFBZEW,Venue,SUV,Petrol,Manual,2019,Blue,2417023.0,2025-08-07,SOLD,2026-08-14 11:46:21
14827,6,46,,ONFKMSZGYFGASBQUV,Verna,Sedan,Petrol,Automatic,2022,Silver,2338578.0,,AVAILABLE,2026-08-14 11:46:21
14828,9,9,,UWWGFVXUOXOIXZAHY,Harrier,SUV,Diesel,Automatic,2022,Red,2850104.0,,AVAILABLE,2026-08-14 11:46:21
14829,18,7,2866.0,NAZLZABQEXIFSRRKR,Camry,Sedan,Hybrid,Automatic,2021,Blue,2457074.0,2024-05-07,SOLD,2026-08-14 11:46:21
14830,3,44,7503.0,GBMWJONGQUTPGXHAT,XUV700,SUV,Diesel,Automatic,2020,Silver,3349518.0,2025-10-22,SOLD,2026-08-14 11:46:21
14831,7,42,,POAIQNNPPCKELZHCR,Harrier,SUV,Diesel,Automatic,2018,White,3063024.0,,AVAILABLE,2026-08-14 11:46:21
14832,3,8,,REMRZRJWEOAKBDKUV,Civic,Sedan,Petrol,Automatic,2026,Red,2871683.0,,AVAILABLE,2026-08-14 11:46:21
14833,5,40,7139.0,TRINMBSDWQITACTGG,XUV700,SUV,Diesel,Automatic,2021,Red,4921614.0,2020-10-31,SOLD,2026-08-14 11:46:21
14834,16,21,6640.0,UFXURWHSYLKXAUHOV,Model 3,Sedan,Electric,Automatic,2020,Black,1613125.0,2023-06-17,SOLD,2026-08-14 11:46:21
14835,4,9,9431.0,EDBBWTEPILGRUUYMP,Model 3,Sedan,Electric,Automatic,2025,Silver,3953023.0,2022-02-12,SOLD,2026-08-14 11:46:21
14836,14,43,7291.0,XVFPNURHXJNXEIOOW,Model 3,Sedan,Electric,Automatic,2024,Black,1404797.0,2022-04-02,SOLD,2026-08-14 11:46:21
14837,15,38,,IUZUYGSQBBOGCZYCZ,Harrier,SUV,Diesel,Automatic,2020,Red,1454473.0,,AVAILABLE,2026-08-14 11:46:21
14838,17,18,,DKXXIRMCIIRLWENXJ,Harrier,SUV,Diesel,Automatic,2024,Red,3089165.0,,AVAILABLE,2026-08-14 11:46:21
14839,20,22,3422.0,CBJQLXTMTOVKVWTJI,Baleno,Hatchback,Petrol,Automatic,2023,White,2289761.0,2021-01-05,SOLD,2026-08-14 11:46:21
14840,20,5,,PAHNMVOXMBKXMATQD,Creta,SUV,Petrol,Automatic,2022,Black,3687028.0,,AVAILABLE,2026-08-14 11:46:21
14841,2,41,2466.0,WBDKRWMNWBJHPUQRH,City,Sedan,Petrol,Automatic,2024,Silver,866678.0,2023-03-06,SOLD,2026-08-14 11:46:21
14842,19,49,4327.0,IIYOLEDHPBPAUQOMH,City,Sedan,Petrol,Automatic,2021,Grey,4506323.0,2025-04-10,SOLD,2026-08-14 11:46:21
14843,4,8,1475.0,UHLTNFPASHTHZIWWI,City,Sedan,Petrol,Automatic,2019,Grey,3347582.0,2021-12-03,SOLD,2026-08-14 11:46:21
14844,17,8,9177.0,RPEAGZSUYXHZAURZA,Harrier,SUV,Diesel,Automatic,2024,Blue,4262447.0,2025-09-18,SOLD,2026-08-14 11:46:21
14845,20,42,,XFFTIGDPYYVRWSJJJ,Virtus,Sedan,Petrol,Automatic,2020,Grey,3775240.0,,AVAILABLE,2026-08-14 11:46:21
14846,10,16,,OGVVJMGERSZRBZPFE,Punch,SUV,Petrol,Manual,2020,White,4286628.0,,AVAILABLE,2026-08-14 11:46:21
14847,13,31,,CIUYFPYFLTXJVROZI,City,Sedan,Petrol,Automatic,2018,Blue,924110.0,,AVAILABLE,2026-08-14 11:46:21
14848,5,44,,AMRJWRSCCKEQGZRUR,Punch,SUV,Petrol,Manual,2021,Grey,1116278.0,,AVAILABLE,2026-08-14 11:46:21
14849,18,14,,UYLNAFJIGORBUBMOP,Model 3,Sedan,Electric,Automatic,2020,Black,2650694.0,,AVAILABLE,2026-08-14 11:46:21
14850,17,40,7719.0,ELXCXTEASNAXDHIDY,Camry,Sedan,Hybrid,Automatic,2020,Silver,2650028.0,2021-03-10,SOLD,2026-08-14 11:46:21
14851,10,32,9838.0,TIWPGGWNPAHTCLYKV,Nexon EV,SUV,Electric,Automatic,2024,White,4389922.0,2024-03-26,SOLD,2026-08-14 11:46:21
14852,18,34,1684.0,HIOPCMTDABBOHFQEZ,Fortuner,SUV,Diesel,Automatic,2025,Black,684176.0,2020-09-26,SOLD,2026-08-14 11:46:21
14853,15,48,4420.0,HAMDDTTBDNYOPCWTK,Virtus,Sedan,Petrol,Automatic,2020,Silver,1089327.0,2026-07-28,SOLD,2026-08-14 11:46:21
14854,11,48,9170.0,NYGQIIBDFGRHMRVFG,Model 3,Sedan,Electric,Automatic,2026,Red,1935770.0,2026-04-02,SOLD,2026-08-14 11:46:21
14855,6,35,6127.0,FECDNVPUIDMMGMAKJ,City,Sedan,Petrol,Automatic,2020,Blue,2466156.0,2024-06-14,SOLD,2026-08-14 11:46:21
14856,8,37,,WFSWNMGRQZRQCMBRU,Virtus,Sedan,Petrol,Automatic,2019,Black,4936578.0,,AVAILABLE,2026-08-14 11:46:21
14857,3,43,,URPPYOUMWSRWBDNTY,Harrier,SUV,Diesel,Automatic,2020,Silver,1591694.0,,AVAILABLE,2026-08-14 11:46:21
14858,5,40,1395.0,XOLXSJTJWFUCCNLNT,Model 3,Sedan,Electric,Automatic,2022,White,2773528.0,2026-04-28,SOLD,2026-08-14 11:46:21
14859,6,44,7578.0,KAVQQUKMSYTZEANOC,Seltos,SUV,Petrol,Automatic,2024,Black,513925.0,2021-11-14,SOLD,2026-08-14 11:46:21
14860,1,19,1432.0,SBFZOXCGZTHBZFPVM,Scorpio,SUV,Diesel,Manual,2022,Silver,2928527.0,2025-05-26,SOLD,2026-08-14 11:46:21
14861,13,16,9606.0,LFMMPYHFUSCMKLFIT,Camry,Sedan,Hybrid,Automatic,2022,Silver,2724352.0,2021-12-21,SOLD,2026-08-14 11:46:21
14862,6,27,9178.0,PTPKBIHTLLRWECPIR,Civic,Sedan,Petrol,Automatic,2023,Black,3405629.0,2026-05-29,SOLD,2026-08-14 11:46:21
14863,17,15,2666.0,XBCLZTXUPUVXJFYUE,Creta,SUV,Petrol,Automatic,2020,White,2466098.0,2023-10-17,SOLD,2026-08-14 11:46:21
14864,9,5,1471.0,CUWTBUWTTFGGPCFXI,Civic,Sedan,Petrol,Automatic,2020,Silver,3536099.0,2020-02-16,SOLD,2026-08-14 11:46:21
14865,19,1,,RGYMGGCBOYWZYDLUG,Venue,SUV,Petrol,Manual,2025,Blue,2927478.0,,AVAILABLE,2026-08-14 11:46:21
14866,19,35,9147.0,XUBILRVUAOXUASGVV,Scorpio,SUV,Diesel,Manual,2022,Silver,4979357.0,2024-04-11,SOLD,2026-08-14 11:46:21
14867,16,33,2828.0,KYZLVXIGNPYGIPPKB,Civic,Sedan,Petrol,Automatic,2019,Grey,690786.0,2026-07-29,SOLD,2026-08-14 11:46:21
14868,9,36,,ECYRHIWTGWIQRXELL,Harrier,SUV,Diesel,Automatic,2021,Grey,1763910.0,,AVAILABLE,2026-08-14 11:46:21
14869,5,37,,OWIVUANXVJXRPBSCV,Nexon EV,SUV,Electric,Automatic,2020,White,4529885.0,,AVAILABLE,2026-08-14 11:46:21
14870,7,29,8122.0,PFQZNKDZRTXRLBZPG,Seltos,SUV,Petrol,Automatic,2019,Black,2109243.0,2020-05-08,SOLD,2026-08-14 11:46:21
14871,20,48,6546.0,INXHUCBYJEIAVQDPZ,Seltos,SUV,Petrol,Automatic,2022,Black,2390467.0,2025-08-02,SOLD,2026-08-14 11:46:21
14872,12,46,740.0,UNJTYWSFEYWPOCFXJ,Punch,SUV,Petrol,Manual,2026,Red,2779059.0,2023-04-28,SOLD,2026-08-14 11:46:21
14873,9,8,7163.0,AEUATIABRZVLUNATL,Seltos,SUV,Petrol,Automatic,2018,Blue,1872671.0,2023-07-18,SOLD,2026-08-14 11:46:21
14874,7,22,3058.0,GQTHGLNBRDGLDITHF,Sonet,SUV,Diesel,Manual,2024,Grey,2062938.0,2021-06-20,SOLD,2026-08-14 11:46:21
14875,18,34,4304.0,NICICRGFHLLUKRNII,Nexon,SUV,Petrol,Manual,2018,Silver,2810398.0,2026-01-13,SOLD,2026-08-14 11:46:21
14876,13,2,4284.0,OXTWXUZSASECTDCKS,Fortuner,SUV,Diesel,Automatic,2022,Grey,2449728.0,2022-01-01,SOLD,2026-08-14 11:46:21
14877,17,47,2417.0,IAMEGHIHTDQZRNYNK,Model 3,Sedan,Electric,Automatic,2023,Blue,2139379.0,2022-09-11,SOLD,2026-08-14 11:46:21
14878,13,26,,TDCPMBNTPMOTJADCX,Camry,Sedan,Hybrid,Automatic,2019,Silver,2154090.0,,AVAILABLE,2026-08-14 11:46:21
14879,3,33,8968.0,SDWSHUGJZMKOYSISN,Harrier,SUV,Diesel,Automatic,2025,Red,3748972.0,2024-11-08,SOLD,2026-08-14 11:46:21
14880,13,44,,XSEPZPGBECPVIFFGS,Camry,Sedan,Hybrid,Automatic,2024,Red,2431403.0,,AVAILABLE,2026-08-14 11:46:21
14881,16,49,8742.0,KXTBANLYJQTJUAMPO,XUV700,SUV,Diesel,Automatic,2021,Red,2337395.0,2021-10-03,SOLD,2026-08-14 11:46:21
14882,5,50,,BETQYAMRHERKAATOZ,Venue,SUV,Petrol,Manual,2023,Grey,3701171.0,,AVAILABLE,2026-08-14 11:46:21
14883,12,40,8050.0,NVPTSTRWZEEBKDBNO,Fortuner,SUV,Diesel,Automatic,2024,Blue,4253072.0,2021-06-24,SOLD,2026-08-14 11:46:21
14884,3,38,2093.0,NSAVVUHSGEASOPHWZ,Scorpio,SUV,Diesel,Manual,2020,Blue,2704722.0,2024-01-01,SOLD,2026-08-14 11:46:21
14885,2,38,3841.0,HJDXCKZVTFTBXNSGD,Seltos,SUV,Petrol,Automatic,2026,Grey,4691221.0,2025-03-18,SOLD,2026-08-14 11:46:21
14886,11,18,329.0,JDCTUTPDKWQXGVTQK,Baleno,Hatchback,Petrol,Automatic,2021,White,1869471.0,2021-10-02,SOLD,2026-08-14 11:46:21
14887,13,16,4941.0,AXDUGUWWVZWTAIRDI,Camry,Sedan,Hybrid,Automatic,2022,Blue,2937294.0,2021-02-10,SOLD,2026-08-14 11:46:21
14888,6,48,,NHMKZJPXGJJATVHCD,Nexon EV,SUV,Electric,Automatic,2021,Grey,3028545.0,,AVAILABLE,2026-08-14 11:46:21
14889,12,31,5490.0,XACNZSGHJBNQOFYGR,Creta,SUV,Petrol,Automatic,2021,Blue,4095907.0,2022-07-04,SOLD,2026-08-14 11:46:21
14890,6,11,8981.0,YVZNMMYBUGXNRCQHI,Seltos,SUV,Petrol,Automatic,2026,Silver,3206208.0,2026-01-20,SOLD,2026-08-14 11:46:21
14891,8,18,8382.0,CPQCTUHEJHTDGOUUB,Model 3,Sedan,Electric,Automatic,2021,Silver,1240677.0,2023-02-09,SOLD,2026-08-14 11:46:21
14892,5,38,1369.0,BGPFTWAQPPSXVDUQZ,Camry,Sedan,Hybrid,Automatic,2025,Silver,3687676.0,2023-03-06,SOLD,2026-08-14 11:46:21
14893,4,7,,OSOTOQICAQHQOIBGL,Sonet,SUV,Diesel,Manual,2024,Blue,3471552.0,,AVAILABLE,2026-08-14 11:46:21
14894,13,8,5036.0,LDAKNMLPISLQFSVZL,Swift,Hatchback,Petrol,Manual,2022,Black,1535666.0,2022-10-26,SOLD,2026-08-14 11:46:21
14895,20,40,3524.0,AMIITHKZOPVJJDSJE,City,Sedan,Petrol,Automatic,2025,Red,3679381.0,2023-07-27,SOLD,2026-08-14 11:46:21
14896,18,18,,QXVHRFJMQWPEIRMUD,Nexon EV,SUV,Electric,Automatic,2019,Silver,4508003.0,,AVAILABLE,2026-08-14 11:46:21
14897,3,45,341.0,VQEDCNVHNLXIRQQLO,Civic,Sedan,Petrol,Automatic,2022,Blue,2082740.0,2025-08-09,SOLD,2026-08-14 11:46:21
